dummy,dummy
172103214688,MSPNK
172103214689,MSPNK
172103214690,PNK_707
172103214692,MSPNK
172103214693,MSPNK
172103214694,MSPNK
172103214695,PNK_707
172103214696,MSPNK
172103214699,PNK_707
172103214700,PNK_707
172103214702,MSPNK
172103214705,MSPNK
172103214706,PNK_707
172103214707,MSPNK
172103214708,MSPNK
172103214709,PNK_707
172103214710,PNK_707
172103214713,MSPNK
172103214714,GPPNK
172103214715,MSPNK
172103214718,MSPNK
172103214723,MSPNK
172103214724,PNK_707
172103214725,MSPNK
172103214726,PNK_707
172103214728,MSPNK
172103214733,MSPNK
172103214734,PNK_707
172103214735,PNK_707
172103214738,MSPNK
172103214739,PNK_707
172103214740,MSPNK
172103214742,MSPNK
172103214743,MSPNK
172103214744,MSPNK
172103214746,PNK_707
172103214748,MSPNK
172103214749,MSPNK
172103214750,MSPNK
172103214751,MSPNK
172103214752,MSPNK
172103214753,MSPNK
172103214754,MSPNK
172103214755,MSPNK
172103214757,MSPNK
172103214759,MSPNK
172103214761,MSPNK
172103214762,MSPNK
172103214763,MSPNK
172103214764,MSPNK
172103214765,MSPNK
172103214766,MSPNK
172103214767,MSPNK
172103214768,MSPNK
172103214769,MSPNK
172103214770,PNK_707
172103214771,MSPNK
172103214772,MSPNK
172103214773,PNK_707
172103214774,MSPNK
172103214775,PNK_707
172103214776,MSPNK
172103214778,MSPNK
172103214779,PNK_707
172103214780,MSPNK
172103214781,PNK_707
172103214782,MSPNK
172103214783,PNK_707
172103214784,MSPNK
172103214785,MSPNK
172103214786,MSPNK
172103214787,PNK_707
172103214788,PNK_707
172103214790,MSPNK
172103214791,MSPNK
172103214792,PNK_707
172103214794,PNK_707
172103214796,MSPNK
172103214797,PNK_707
172103214798,MSPNK
172103214801,MSPNK
172103214802,MSPNK
172103214803,MSPNK
172103214805,MSPNK
172103214806,MSPNK
172103214807,MSPNK
172103214808,MSPNK
172103214809,PNK_707
172103214810,MSPNK
172103214811,MSPNK
172103214812,PNK_707
172103214813,MSPNK
172103214814,MSPNK
172103214815,PNK_707
172103214816,MSPNK
172103214817,MSPNK
172103214818,MSPNK
172103214819,MSPNK
172103214820,PNK_707
172103214821,PNK_707
172103214822,MSPNK
172103214825,MSPNK
172103214826,MSPNK
172103214827,MSPNK
172103214828,MSPNK
172103214829,MSPNK
172103214830,MSPNK
172103214832,MSPNK
172103214833,MSPNK
172103214834,MSPNK
172103214835,MSPNK
172103214837,MSPNK
172103214839,MSPNK
172103214840,PNK_707
172103214841,MSPNK
172103214844,PNK_707
172103214846,MSPNK
172103214848,PNK_707
172103214849,MSPNK
172103214851,MSPNK
172103214852,MSPNK
172103214853,MSPNK
172103214854,MSPNK
172103214855,PNK_707
172103214856,PNK_707
172103214857,MSPNK
172103214858,MSPNK
172103214860,PNK_707
172103214861,MSPNK
172103214862,MSPNK
172103214863,MSPNK
172103214864,MSPNK
172103214867,MSPNK
172103214869,MSPNK
172103214870,GPPNK
172103214871,MSPNK
172103214872,PNK_707
172103214873,MSPNK
172103214874,MSPNK
172103214878,GPPNK
172103214879,PNK_707
172103214880,MSPNK
172103214881,MSPNK
172103214883,MSPNK
172103214886,PNK_707
172103214887,MSPNK
172103214888,MSPNK
172103214889,MSPNK
172103214890,MSPNK
172103214891,PNK_707
172103214894,MSPNK
172103214901,MSPNK
172103214903,MSPNK
172103214907,MSPNK
172103214908,GPPNK
172103214909,MSPNK
172103214910,MSPNK
172103214911,MSPNK
172103214912,MSPNK
172103214913,MSPNK
172103214914,MSPNK
172103214915,MSPNK
172103214916,MSPNK
172103214917,MSPNK
172103214919,PNK_707
172103214920,PNK_707
172103214921,MSPNK
172103214922,MSPNK
172103214923,MSPNK
172103214925,MSPNK
172103214926,MSPNK
172103214928,PNK_707
172103214929,MSPNK
172103214930,MSPNK
172103214931,PNK_707
172103214934,MSPNK
172103214936,MSPNK
172103214937,MSPNK
172103214938,PNK_707
172103214940,PNK_707
172103214941,MSPNK
172103214942,PNK_707
172103214944,PNK_707
172103214948,MSPNK
172103214950,MSPNK
172103214951,MSPNK
172103214952,MSPNK
172103214953,MSPNK
172103214954,MSPNK
172103214955,PNK_707
172103214956,PNK_707
172103214957,PNK_707
172103214958,PNK_707
172103214959,PNK_707
172103214960,PNK_707
172103214961,MSPNK
172103214962,MSPNK
172103214963,MSPNK
172103214964,MSPNK
172103214965,MSPNK
172103214966,MSPNK
172103214967,MSPNK
172103214970,MSPNK
172103214972,MSPNK
172103214974,PNK_707
172103214977,PNK_707
172103214978,MSPNK
172103214981,MSPNK
172103214982,MSPNK
172103214983,PNK_707
172103214984,MSPNK
172103214985,MSPNK
172103214986,PNK_707
172103214987,MSPNK
172103214988,MSPNK
172103214989,MSPNK
172103214990,MSPNK
172103214991,MSPNK
172103214992,MSPNK
172103214993,MSPNK
172103214994,MSPNK
172103214995,PNK_707
172103214996,PNK_707
172103214997,MSPNK
172103214998,PNK_707
172103214999,MSPNK
172103215000,PNK_707
172103215002,MSPNK
172103215003,MSPNK
172103215007,PNK_707
172103215008,MSPNK
172103215009,MSPNK
172103215011,MSPNK
172103215012,PNK_707
172103215014,PNK_707
172103215015,MSPNK
172103215016,MSPNK
172103215017,MSPNK
172103215018,MSPNK
172103215019,MSPNK
172103215022,MSPNK
172103215023,MSPNK
172103215025,PNK_707
172103215028,PNK_707
172103215030,MSPNK
172103215031,MSPNK
172103215033,PNK_707
172103215034,MSPNK
172103215038,PNK_707
172103215039,PNK_707
172103215040,MSPNK
172103215041,PNK_707
172103215042,PNK_707
172103215043,MSPNK
172103215044,MSPNK
172103215045,MSPNK
172103215046,MSPNK
172103215047,MSPNK
172103215048,MSPNK
172103215049,MSPNK
172103215051,PNK_707
172103215052,MSPNK
172103215054,MSPNK
172103215055,MSPNK
172103215056,PNK_707
172103215057,PNK_707
172103215058,MSPNK
172103215059,PNK_707
172103215060,MSPNK
172103215062,PNK_707
172103215065,PNK_707
172103215066,PNK_707
172103215067,PNK_707
172103215068,MSPNK
172103215069,MSPNK
172103215070,MSPNK
172103215072,MSPNK
172103215073,MSPNK
172103215077,MSPNK
172103215078,MSPNK
172103215079,MSPNK
172103215080,MSPNK
172103215085,MSPNK
172103215086,MSPNK
172103215093,MSPNK
172103215097,PNK_707
172103215098,MSPNK
172103215102,PNK_707
172103215104,MSPNK
172103215105,MSPNK
172103215106,MSPNK
172103215107,GPPNK
172103215108,MSPNK
172103215109,MSPNK
172103215110,PNK_707
172103215111,MSPNK
172103215112,MSPNK
172103215113,MSPNK
172103215115,MSPNK
172103215116,MSPNK
172103215118,MSPNK
172103215119,MSPNK
172103215120,MSPNK
172103215122,MSPNK
172103215123,MSPNK
172103215124,GPPNK
172103215126,PNK_707
172103215127,MSPNK
172103215128,PNK_707
172103215129,MSPNK
172103215130,MSPNK
172103215132,PNK_707
172103215136,MSPNK
172103215137,MSPNK
172103215141,MSPNK
172103215143,PNK_707
172103215144,MSPNK
172103215146,MSPNK
172103215148,MSPNK
172103215150,MSPNK
172103215151,PNK_707
172103215153,PNK_707
172103215154,PNK_707
172103215155,MSPNK
172103215156,MSPNK
172103215158,MSPNK
172103215159,MSPNK
172103215161,MSPNK
172103215166,MSPNK
172103215169,PNK_707
172103215170,MSPNK
172103215171,MSPNK
172103215173,PNK_707
172103215175,MSPNK
172103215176,MSPNK
172103215177,MSPNK
172103215178,MSPNK
172103215180,PNK_707
172103215181,MSPNK
172103215183,PNK_707
172103215184,MSPNK
172103215188,MSPNK
172103215190,MSPNK
172103215192,PNK_707
172103215194,MSPNK
172103215196,MSPNK
172103215197,MSPNK
172103215198,MSPNK
172103215199,MSPNK
172103215200,PNK_707
172103215202,MSPNK
172103215204,PNK_707
172103215205,PNK_707
172103215207,MSPNK
172103215208,PNK_707
172103215210,PNK_707
172103215211,PNK_707
172103215212,MSPNK
172103215213,MSPNK
172103215214,MSPNK
172103215216,MSPNK
172103215217,MSPNK
172103215220,PNK_707
172103215221,PNK_707
172103215222,MSPNK
172103215223,MSPNK
172103215224,MSPNK
172103215225,MSPNK
172103215228,MSPNK
172103215229,MSPNK
172103215230,MSPNK
172103215231,MSPNK
172103215232,MSPNK
172103215233,PNK_707
172103215234,MSPNK
172103215235,PNK_707
172103215236,MSPNK
172103215237,MSPNK
172103215240,MSPNK
172103215241,MSPNK
172103215242,PNK_707
172103215243,PNK_707
172103215244,MSPNK
172103215245,PNK_707
172103215246,MSPNK
172103215247,MSPNK
172103215248,MSPNK
172103215249,MSPNK
172103215250,MSPNK
172103215251,MSPNK
172103215252,MSPNK
172103215253,PNK_707
172103215255,MSPNK
172103215256,PNK_707
172103215257,MSPNK
172103215258,MSPNK
172103215259,PNK_707
172103215260,MSPNK
172103215262,MSPNK
172103215264,MSPNK
172103215265,MSPNK
172103215266,MSPNK
172103215267,PNK_707
172103215268,MSPNK
172103215270,MSPNK
172103215271,MSPNK
172103215273,MSPNK
172103215274,PNK_707
172103215278,PNK_707
172103215280,PNK_707
172103215281,PNK_707
172103215282,MSPNK
172103215283,MSPNK
172103215285,MSPNK
172103215286,GPPNK
172103215288,MSPNK
172103215289,PNK_707
172103215290,PNK_707
172103215292,MSPNK
172103215294,PNK_707
172103215295,MSPNK
172103215297,MSPNK
172103215298,MSPNK
172103215299,PNK_707
172103215300,MSPNK
172103215301,MSPNK
172103215302,MSPNK
172103215303,PNK_707
172103215304,MSPNK
172103215305,MSPNK
172103215306,MSPNK
172103215307,MSPNK
172103215310,MSPNK
172103215311,PNK_707
172103215314,MSPNK
172103215318,MSPNK
172103215320,MSPNK
172103215321,MSPNK
172103215323,PNK_707
172103215324,MSPNK
172103215325,MSPNK
172103215326,MSPNK
172103215327,MSPNK
172103215328,MSPNK
172103215329,PNK_707
172103215330,MSPNK
172103215333,MSPNK
172103215336,MSPNK
172103215337,PNK_707
172103215338,PNK_707
172103215341,MSPNK
172103215342,PNK_707
172103215343,MSPNK
172103215344,MSPNK
172103215345,PNK_707
172103215348,MSPNK
172103215349,MSPNK
172103215350,PNK_707
172103215351,MSPNK
172103215353,MSPNK
172103215355,MSPNK
172103215356,PNK_707
172103215357,PNK_707
172103215358,MSPNK
172103215360,MSPNK
172103215361,PNK_707
172103215362,MSPNK
172103215364,MSPNK
172103215365,MSPNK
172103215366,MSPNK
172103215368,MSPNK
172103215369,MSPNK
172103215371,MSPNK
172103215372,PNK_707
172103215373,MSPNK
172103215374,MSPNK
172103215375,MSPNK
172103215376,MSPNK
172103215377,MSPNK
172103215379,PNK_707
172103215380,PNK_707
172103215381,MSPNK
172103215382,MSPNK
172103215383,MSPNK
172103215384,PNK_707
172103215386,MSPNK
172103215387,PNK_707
172103215390,MSPNK
172103215391,PNK_707
172103215392,PNK_707
172103215393,PNK_707
172103215394,PNK_707
172103215396,MSPNK
172103215398,PNK_707
172103215399,PNK_707
172103215402,MSPNK
172103215403,MSPNK
172103215404,MSPNK
172103215405,MSPNK
172103215406,MSPNK
172103215407,MSPNK
172103215409,PNK_707
172103215410,MSPNK
172103215411,MSPNK
172103215413,PNK_707
172103215414,MSPNK
172103215415,MSPNK
172103215416,MSPNK
172103215417,MSPNK
172103215418,MSPNK
172103215419,MSPNK
172103215420,MSPNK
172103215421,MSPNK
172103215422,PNK_707
172103215423,MSPNK
172103215424,MSPNK
172103215425,GPPNK
172103215426,MSPNK
172103215427,MSPNK
172103215428,MSPNK
172103215429,PNK_707
172103215430,MSPNK
172103215431,MSPNK
172103215432,MSPNK
172103215433,MSPNK
172103215435,MSPNK
172103215436,MSPNK
172103215438,PNK_707
172103215439,MSPNK
172103215440,MSPNK
172103215441,MSPNK
172103215442,MSPNK
172103215443,MSPNK
172103215445,MSPNK
172103215446,MSPNK
172103215447,MSPNK
172103215448,MSPNK
172103215449,MSPNK
172103215450,MSPNK
172103215451,MSPNK
172103215452,MSPNK
172103215453,GPPNK
172103215454,PNK_707
172103215455,MSPNK
172103215456,MSPNK
172103215458,MSPNK
172103215460,PNK_707
172103215461,MSPNK
172103215462,MSPNK
172103215463,PNK_707
172103215466,MSPNK
172103215467,PNK_707
172103215469,MSPNK
172103215470,MSPNK
172103215471,MSPNK
172103215472,PNK_707
172103215473,PNK_707
172103215474,MSPNK
172103215475,MSPNK
172103215477,MSPNK
172103215478,MSPNK
172103215479,MSPNK
172103215480,PNK_707
172103215481,MSPNK
172103215482,PNK_707
172103215483,MSPNK
172103215484,MSPNK
172103215485,MSPNK
172103215486,MSPNK
172103215489,MSPNK
172103215490,PNK_707
172103215491,MSPNK
172103215492,MSPNK
172103215493,PNK_707
172103215494,MSPNK
172103215496,MSPNK
172103215497,MSPNK
172103215498,PNK_707
172103215499,MSPNK
172103215500,MSPNK
172103215502,PNK_707
172103215503,MSPNK
172103215504,PNK_707
172103215505,MSPNK
172103215506,PNK_707
172103215507,MSPNK
172103215508,MSPNK
172103215511,PNK_707
172103215512,PNK_707
172103215513,PNK_707
172103215514,MSPNK
172103215515,MSPNK
172103215516,MSPNK
172103215517,MSPNK
172103215520,MSPNK
172103215522,MSPNK
172103215524,MSPNK
172103215525,MSPNK
172103215526,MSPNK
172103215529,MSPNK
172103215531,MSPNK
172103215532,PNK_707
172103215533,MSPNK
172103215534,MSPNK
172103215535,MSPNK
172103215537,PNK_707
172103215538,MSPNK
172103215539,MSPNK
172103215542,PNK_707
172103215543,PNK_707
172103215544,MSPNK
172103215546,MSPNK
172103215547,MSPNK
172103215548,MSPNK
172103215549,MSPNK
172103215550,MSPNK
172103215552,PNK_707
172103215555,MSPNK
172103215556,MSPNK
172103215557,MSPNK
172103215558,MSPNK
172103215560,MSPNK
172103215561,MSPNK
172103215562,MSPNK
172103215563,MSPNK
172103215564,MSPNK
172103215565,PNK_707
172103215566,MSPNK
172103215568,MSPNK
172103215569,MSPNK
172103215571,MSPNK
172103215572,MSPNK
172103215574,PNK_707
172103215575,GPPNK
172103215577,MSPNK
172103215578,MSPNK
172103215580,MSPNK
172103215582,MSPNK
172103215584,MSPNK
172103215586,PNK_707
172103215587,MSPNK
172103215588,PNK_707
172103215590,PNK_707
172103215591,PNK_707
172103215592,MSPNK
172103215593,MSPNK
172103215598,MSPNK
172103215599,GPPNK
172103215600,MSPNK
172103215601,PNK_707
172103215603,PNK_707
172103215605,MSPNK
172103215610,MSPNK
172103215612,PNK_707
172103215613,MSPNK
172103215615,PNK_707
172103215616,PNK_707
172103215617,MSPNK
172103215618,MSPNK
172103215619,PNK_707
172103215620,MSPNK
172103215623,MSPNK
172103215625,MSPNK
172103215626,MSPNK
172103215628,MSPNK
172103215629,MSPNK
172103215630,PNK_707
172103215631,MSPNK
172103215632,PNK_707
172103215634,MSPNK
172103215635,MSPNK
172103215637,PNK_707
172103215638,MSPNK
172103215641,MSPNK
172103215643,MSPNK
172103215644,MSPNK
172103215646,MSPNK
172103215647,MSPNK
172103215648,MSPNK
172103215649,PNK_707
172103215650,MSPNK
172103215652,PNK_707
172103215653,PNK_707
172103215654,MSPNK
172103215655,MSPNK
172103215656,MSPNK
172103215658,MSPNK
172103215661,MSPNK
172103215662,PNK_707
172103215663,MSPNK
172103215664,PNK_707
172103215665,MSPNK
172103215666,PNK_707
172103215667,MSPNK
172103215668,MSPNK
172103215669,MSPNK
172103215672,PNK_707
172103215674,MSPNK
172103215677,MSPNK
172103215678,PNK_707
172103215679,MSPNK
172103215680,MSPNK
172103215681,MSPNK
172103215682,MSPNK
172103215683,MSPNK
172103215684,MSPNK
172103215688,MSPNK
172103215689,MSPNK
172103215691,MSPNK
172103215692,PNK_707
172103215694,MSPNK
172103215695,MSPNK
172103215696,MSPNK
172103215697,MSPNK
172103215698,PNK_707
172103215700,MSPNK
172103215701,MSPNK
172103215704,MSPNK
172103215707,PNK_707
172103215708,PNK_707
172103215709,MSPNK
172103215710,MSPNK
172103215711,MSPNK
172103215712,MSPNK
172103215713,MSPNK
172103215715,PNK_707
172103215716,MSPNK
172103215717,MSPNK
172103215718,PNK_707
172103215719,MSPNK
172103215721,MSPNK
172103215722,PNK_707
172103215725,MSPNK
172103215726,PNK_707
172103215727,MSPNK
172103215731,MSPNK
172103215732,MSPNK
172103215733,MSPNK
172103215734,MSPNK
172103215735,MSPNK
172103215736,MSPNK
172103215739,MSPNK
172103215744,MSPNK
172103215745,MSPNK
172103215747,MSPNK
172103215749,MSPNK
172103215750,MSPNK
172103215752,MSPNK
172103215753,MSPNK
172103215754,MSPNK
172103215756,PNK_707
172103215757,MSPNK
172103215758,MSPNK
172103215759,MSPNK
172103215760,MSPNK
172103215761,PNK_707
172103215762,MSPNK
172103215763,PNK_707
172103215765,MSPNK
172103215767,MSPNK
172103215768,MSPNK
172103215769,PNK_707
172103215770,MSPNK
172103215771,MSPNK
172103215772,MSPNK
172103215773,MSPNK
172103215775,MSPNK
172103215776,MSPNK
172103215777,PNK_707
172103215781,MSPNK
172103215782,MSPNK
172103215783,MSPNK
172103215785,MSPNK
172103215787,MSPNK
172103215789,MSPNK
172103215791,PNK_707
172103215794,MSPNK
172103215795,MSPNK
172103215797,MSPNK
172103215798,PNK_707
172103215799,MSPNK
172103215800,MSPNK
172103215801,PNK_707
172103215802,GPPNK
172103215803,PNK_707
172103215804,MSPNK
172103215805,PNK_707
172103215806,MSPNK
172103215807,PNK_707
172103215808,MSPNK
172103215809,PNK_707
172103215811,PNK_707
172103215813,MSPNK
172103215814,MSPNK
172103215815,MSPNK
172103215816,MSPNK
172103215817,MSPNK
172103215818,MSPNK
172103215819,MSPNK
172103215820,PNK_707
172103215821,MSPNK
172103215822,MSPNK
172103215823,MSPNK
172103215825,PNK_707
172103215826,MSPNK
172103215827,PNK_707
172103215829,MSPNK
172103215830,MSPNK
172103215832,MSPNK
172103215833,MSPNK
172103215834,MSPNK
172103215835,MSPNK
172103215836,MSPNK
172103215837,PNK_707
172103215838,MSPNK
172103215840,MSPNK
172103215841,PNK_707
172103215842,PNK_707
172103215843,MSPNK
172103215844,MSPNK
172103215845,PNK_707
172103215847,MSPNK
172103215849,MSPNK
172103215850,MSPNK
172103215852,MSPNK
172103215854,MSPNK
172103215857,MSPNK
172103215859,MSPNK
172103215861,MSPNK
172103215862,MSPNK
172103215864,MSPNK
172103215865,MSPNK
172103215866,PNK_707
172103215867,PNK_707
172103215869,PNK_707
172103215871,MSPNK
172103215873,MSPNK
172103215876,MSPNK
172103215877,PNK_707
172103215878,PNK_707
172103215879,MSPNK
172103215880,MSPNK
172103215881,MSPNK
172103215882,PNK_707
172103215883,MSPNK
172103215884,MSPNK
172103215888,MSPNK
172103215889,MSPNK
172103215890,MSPNK
172103215894,MSPNK
172103215895,MSPNK
172103215896,MSPNK
172103215897,MSPNK
172103215898,MSPNK
172103215899,MSPNK
172103215901,PNK_707
172103215902,MSPNK
172103215903,PNK_707
172103215904,MSPNK
172103215905,MSPNK
172103215906,MSPNK
172103215907,PNK_707
172103215911,MSPNK
172103215912,MSPNK
172103215914,MSPNK
172103215915,MSPNK
172103215916,MSPNK
172103215917,PNK_707
172103215918,MSPNK
172103215919,MSPNK
172103215920,MSPNK
172103215921,MSPNK
172103215922,PNK_707
172103215923,MSPNK
172103215924,MSPNK
172103215925,MSPNK
172103215926,MSPNK
172103215929,MSPNK
172103215930,MSPNK
172103215931,MSPNK
172103215932,MSPNK
172103215933,MSPNK
172103215935,MSPNK
172103215936,MSPNK
172103215937,MSPNK
172103215938,MSPNK
172103215939,MSPNK
172103215940,MSPNK
172103215941,MSPNK
172103215942,MSPNK
172103215943,PNK_707
172103215944,PNK_707
172103215945,MSPNK
172103215946,MSPNK
172103215947,PNK_707
172103215948,GPPNK
172103215949,PNK_707
172103215950,MSPNK
172103215951,MSPNK
172103215952,MSPNK
172103215954,PNK_707
172103215956,PNK_707
172103215957,PNK_707
172103215958,PNK_707
172103215959,MSPNK
172103215960,MSPNK
172103215961,PNK_707
172103215964,MSPNK
172103215967,MSPNK
172103215968,PNK_707
172103215969,MSPNK
172103215970,MSPNK
172103215971,MSPNK
172103215972,MSPNK
172103215974,MSPNK
172103215975,MSPNK
172103215976,MSPNK
172103215977,MSPNK
172103215978,MSPNK
172103215979,MSPNK
172103215980,PNK_707
172103215981,PNK_707
172103215982,MSPNK
172103215984,MSPNK
172103215985,PNK_707
172103215987,PNK_707
172103215988,PNK_707
172103215989,MSPNK
172103215993,MSPNK
172103215994,MSPNK
172103215996,MSPNK
172103215998,MSPNK
172103215999,MSPNK
172103216000,PNK_707
172103216001,PNK_707
172103216002,PNK_707
172103216004,MSPNK
172103216005,MSPNK
172103216007,MSPNK
172103216008,MSPNK
172103216009,MSPNK
172103216011,MSPNK
172103216013,PNK_707
172103216014,MSPNK
172103216016,MSPNK
172103216017,MSPNK
172103216018,PNK_707
172103216019,PNK_707
172103216022,MSPNK
172103216023,PNK_707
172103216024,MSPNK
172103216025,PNK_707
172103216027,MSPNK
172103216028,MSPNK
172103216029,MSPNK
172103216030,PNK_707
172103216033,MSPNK
172103216035,MSPNK
172103216036,MSPNK
172103216038,PNK_707
172103216039,MSPNK
172103216040,MSPNK
172103216044,MSPNK
172103216045,MSPNK
172103216046,MSPNK
172103216047,MSPNK
172103216048,MSPNK
172103216050,MSPNK
172103216051,MSPNK
172103216053,PNK_707
172103216054,MSPNK
172103216055,MSPNK
172103216056,MSPNK
172103216058,MSPNK
172103216059,MSPNK
172103216060,PNK_707
172103216063,MSPNK
172103216064,MSPNK
172103216066,PNK_707
172103216068,MSPNK
172103216069,PNK_707
172103216070,MSPNK
172103216071,MSPNK
172103216072,MSPNK
172103216075,PNK_707
172103216076,PNK_707
172103216078,MSPNK
172103216079,MSPNK
172103216081,MSPNK
172103216082,MSPNK
172103216084,MSPNK
172103216085,PNK_707
172103216087,MSPNK
172103216088,MSPNK
172103216089,MSPNK
172103216090,MSPNK
172103216091,MSPNK
172103216093,PNK_707
172103216096,GPPNK
172103216097,MSPNK
172103216098,PNK_707
172103216099,MSPNK
172103216100,MSPNK
172103216101,PNK_707
172103216103,MSPNK
172103216104,MSPNK
172103216105,PNK_707
172103216107,MSPNK
172103216108,MSPNK
172103216112,MSPNK
172103216113,MSPNK
172103216114,PNK_707
172103216115,PNK_707
172103216116,MSPNK
172103216117,PNK_707
172103216118,MSPNK
172103216120,MSPNK
172103216121,MSPNK
172103216122,MSPNK
172103216124,PNK_707
172103216125,PNK_707
172103216126,MSPNK
172103216128,PNK_707
172103216129,MSPNK
172103216130,PNK_707
172103216132,MSPNK
172103216133,PNK_707
172103216134,PNK_707
172103216135,MSPNK
172103216137,PNK_707
172103216138,MSPNK
172103216139,PNK_707
172103216141,MSPNK
